""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"signature_file"	"complete_signature_file"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EEF1G"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EEF1G"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EFR3A"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EFR3A"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EGFL6"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EGFL6"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EGLN3"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EGLN3"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EIF1AX"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EIF1AX"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EIF2S3"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EIF2S3"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EIF3L"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EIF3L"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EIF4B"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EIF4B"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EIF5"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EIF5"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EML4"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EML4"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EML6"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EML6"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"ENAM"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"ENAM"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"ENPP5"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"ENPP5"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EPM2A"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EPM2A"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"SELENOI"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EPT1"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"ERP44"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"ERP44"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"EXOG"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"EXOG"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAHD1"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAHD1"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FCMR"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAIM3"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM102A"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM102A"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM104B"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM104B"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM107B"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM107B"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM120C"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM120C"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM122B"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM122B"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"NIBAN3"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM129C"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM13A"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM13A"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM13B"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM13B"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"SHISAL2A"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM159A"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM160A1"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM160A1"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"SMIM11A"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"SMIM11A"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM172A"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM172A"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM177B"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM177B"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM199X"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM199X"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM3C"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM3C"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM9A"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM9A"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM9B"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM9B"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FAM9C"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FAM9C"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FANCB"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FANCB"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FBXL16"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FBXL16"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FBXW11"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FBXW11"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FCER2"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FCER2"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FCGR2B"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FCGR2B"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FCRL1"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FCRL1"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FCRL2"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FCRL2"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FCRLA"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FCRLA"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FGA"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FGA"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FHOD3"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FHOD3"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"VEGFD"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FIGF"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"PIR-FIGF"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"PIR-FIGF"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
""	"20160707-hipciof_gene_26742691"	"2016.07.07"	"hipciof_gene_30"	"blood"	"FMR1NB"	"gene expression"	"up"	"responders"	""	""	"hepatitis B virus"	""	"Twinrix"	"VO_0000113"	""	"responders vs poor responders"	"time of vaccination (first dose)"	"adults (25-83)"	"26742691"	"2016"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=26742691"	"7"	"205"	"FMR1NB"	"hipciof_gene_26742691_205.txt"	"hipciof_gene_complete_26742691_205.txt"
