""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MPZL1"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"MPZL1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IRS2"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"IRS2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL13A"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"RPL13A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"EEF1B2"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"EEF1B2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"EIF3L"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"EIF3L"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS5"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"RPS5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"H1-2"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"H1-2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"GLS"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"GLS"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"EIF4B"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"EIF4B"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL27"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"RPL27"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SNHG29"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"LRRC75A-AS1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS27A"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"RPS27A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ADGRE3"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"EMR3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ORM1"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"ORM1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPL4"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"RPL4"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"C12orf57"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"C12orf57"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TPT1"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"TPT1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPLP0"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"RPLP0"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RPS4X"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"RPS4X"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RFLNB"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"RFLNB"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"H4C3"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"H4C3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"VNN2"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"VNN2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"PI3"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"PI3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ALPL"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"ALPL"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"TXNDC12"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"30"	"TXNDC12"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_30.txt"	"hipciof_gene_complete_19047440_30.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"RSAD2"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"RSAD2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IFI44L"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"IFI44L"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"ISG15"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"ISG15"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IFI44"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"IFI44"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IFIT1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"IFIT1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"OAS3"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"OAS3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"HERC5"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"HERC5"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IFIT3"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"IFIT3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"LY6E"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"LY6E"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"EPSTI1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"EPSTI1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IFITM3"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"IFITM3"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IFI27"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"IFI27"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"OAS1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"OAS1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"OASL"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"OASL"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MX1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"MX1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"HES4"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"HES4"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"OTOF"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"OTOF"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"XAF1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"OAS2"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"OAS2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SERPING1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"SERPING1"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"SPATS2L"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"SPATS2L"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"MT2A"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"MT2A"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"HERC6"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"HERC6"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
""	"20090210-hipciof_gene_19047440"	"2009.02.10"	"hipciof_gene_3"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"31"	"IFIT2"	"VO_0000121"	"VO_0003139"	"hipciof_gene_19047440_31.txt"	"hipciof_gene_complete_19047440_31.txt"
