""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"target_pathogen_1"	"target_pathogen_2"	"signature_file"	"complete_signature_file"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MT1M"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"MT1M"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MTHFD2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"MTHFD2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MX2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"MX2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"MYD88"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"MYD88"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NANS"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NANS"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NAPA"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NAPA"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NCF1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NCF1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NCF2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NCF2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NCKAP1L"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NCKAP1L"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NFX1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NFX1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NKG7"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NKG7"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NPC2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NPC2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"NUP62"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"NUP62"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"OAS1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"OAS1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"OAS2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"OAS2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"OGT"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"OGT"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PDXK"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PDXK"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PEA15"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PEA15"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PLSCR1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PLSCR1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PLXNB2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PLXNB2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PDP1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PPM2C"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PRDX2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PRDX2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSAP"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSAP"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSMA4"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSMA4"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSMA6"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSMA6"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSMB10"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSMB10"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSMB2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSMB2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSMB3"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSMB3"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSMB9"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSMB9"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSME1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSME1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PSME2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PSME2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PTTG1IP"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PTTG1IP"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"PYHIN1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"PYHIN1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RAB24"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"RAB24"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RBMS1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"RBMS1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RCN1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"RCN1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RHOG"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"RHOG"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RIPK2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"RIPK2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RNF149"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"RNF149"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RNF175"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"RNF175"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"RNPEP"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"RNPEP"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"S100A9"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"S100A9"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SCP2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"SCP2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SCARB2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"SCARB2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SDF2"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"SDF2"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SEPTIN4"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"SEPT4"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
""	"20071012-hipciof_gene_17651872"	"2007.10.12"	"hipciof_gene_18"	"peripheral blood mononuclear cell"	"SERPINA1"	"gene expression"	"up"	"none"	"5 to 7"	"Days"	""	"APSV Wetvax"	""	"(5-7)d-0d"	"time of vaccination (first dose)"	"adults (18-32)"	"17651872"	"2007"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=17651872"	"3"	"114"	"SERPINA1"	"VO_0004808"	"VO_0000121"	"vaccinia virus"	"yellow fever virus 17D"	"hipciof_gene_17651872_114.txt"	"hipciof_gene_complete_17651872_114.txt"
