""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_agent"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comment"	"publication_reference_url"	"subObsID"	"uniqObsID"	"response_agent_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CD96"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CD96"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"UBXN4"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"UBXN4"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ALDH2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ALDH2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"VKORC1L1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"VKORC1L1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"HNRNPF"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"HNRNPF"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"DSE"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"DSE"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"STK26"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"STK26"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"IREB2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"IREB2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PIP4P2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TMEM55A"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZNF654"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ZNF654"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PHOSPHO2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PHOSPHO2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"NPTN"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"NPTN"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SEC22C"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SEC22C"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ELMO2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ELMO2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"FAM149B1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"FAM149B1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MXI1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MXI1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PROSER1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"C13orf23"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TCHP"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TCHP"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RESF1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"C12orf35"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"UBE2G1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"UBE2G1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZNF621"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ZNF621"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PTGER4"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PTGER4"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"NBPF11"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"NBPF11"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PRDM8"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PRDM8"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"BANK1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"BANK1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"USP24"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"USP24"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TSNAX"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TSNAX"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"SOCS2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"SOCS2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TLR2"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TLR2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ATG4C"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ATG4C"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZC3H14"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ZC3H14"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RNF13"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"RNF13"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TIA1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TIA1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PTGDR"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PTGDR"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"S100PBP"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"S100PBP"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RAB1A"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"RAB1A"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CTSC"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CTSC"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"KYAT3"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"KYAT3"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"MPZL1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"MPZL1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"TLR6"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"TLR6"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"DPYD"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"DPYD"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"RSBN1L"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"RSBN1L"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CCT4"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CCT4"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CIAO1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CIAO1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PTEN"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PTEN"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"NCOA1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"NCOA1"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PRKCH"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"PRKCH"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"ZNF274"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ZNF274"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"CEP95"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"CCDC45"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
""	"20170807-hipciof_gene_28137280"	"2017.08.07"	"hipciof_gene_12"	"peripheral blood mononuclear cell"	"PXYLP1"	"gene expression"	"down"	"none"	"35"	"Days"	"neisseria meningitidis"	""	"Menveo; ACWYVax"	""	"35d-7d"	"time of vaccination (first dose)"	"adult (30-70)"	"28137280"	"2017"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/28137280"	"2"	"79"	"ACPL2"	"VO_0001246"	"VO_0003138"	"hipciof_gene_28137280_79.txt"	"hipciof_gene_complete_28137280_79.txt"
