""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RTL5"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RGAG4"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RGL1"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RGL1"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RHBDF2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RHBDF2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RHOB"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RHOB"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RILPL2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RILPL2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RIN1"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RIN1"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RIN2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RIN2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RIPK2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RIPK2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RIPK3"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RIPK3"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNASE2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNASE2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNASEL"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNASEL"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNASET2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNASET2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNF114"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNF114"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNF13"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNF13"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNF135"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNF135"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNF149"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNF149"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNF19B"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNF19B"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNF213"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNF213"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNF217"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNF217"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNF31"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNF31"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNFT1"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNFT1"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNH1"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNH1"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RNPEP"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RNPEP"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"ROGDI"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"ROGDI"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RP2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RP2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RPS6KC1"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RPS6KC1"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RRAGC"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RRAGC"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RRAS"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RRAS"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RSAD2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RSAD2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RTP4"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RTP4"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RUFY3"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RUFY3"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RUFY4"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RUFY4"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"RXRA"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"RXRA"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"S100A11"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"S100A11"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"S100A9"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"S100A9"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SAMD4A"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SAMD4A"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SAMD9"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SAMD9"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SAMD9L"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SAMD9L"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SASH1"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SASH1"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SAT1"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SAT1"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SAT2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SAT2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SBF2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SBF2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SBNO2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SBNO2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SCARB2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SCARB2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SCLT1"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SCLT1"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
""	"hipc_gene_dir_23151505"	"2012.12"	"hipc_gene_dir_7"	"peripheral blood mononuclear cell"	"SCO2"	"gene expression"	"up"	"none"	"1"	"Day"	"human immunodeficiency virus 1"	""	"MRKAd5 HIV-1 gag/pol/nef"	"VO_0003133"	""	"1d-0d"	"time of vaccination (first dose)"	"adults (20-50)"	"23151505"	"2012"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/23151505"	"adults"	"20"	"50"	"years"	"1"	"59"	"SCO2"	"hipc_gene_dir_23151505_59.txt"	"hipc_gene_dir_complete_23151505_59.txt"
