""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subObsID"	"uniqObsID"	"response_component_original"	"exposure_material_1"	"exposure_material_2"	"signature_file"	"complete_signature_file"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SNHG29"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"LRRC75A-AS1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPS27A"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"RPS27A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ADGRE3"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"EMR3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ORM1"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"ORM1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPL4"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"RPL4"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"C12orf57"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"C12orf57"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TPT1"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"TPT1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPLP0"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"RPLP0"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RPS4X"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"RPS4X"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RFLNB"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"RFLNB"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"H4C3"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"H4C3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"VNN2"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"VNN2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PI3"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"PI3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ALPL"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"ALPL"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"TXNDC12"	"gene expression"	"down"	"none"	"3"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"3d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"2"	"31"	"TXNDC12"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_31.txt"	"hipc_gene_dir_complete_19047440_31.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"RSAD2"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"RSAD2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFI44L"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFI44L"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ISG15"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"ISG15"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFI44"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFI44"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFIT1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFIT1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"OAS3"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"OAS3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"HERC5"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"HERC5"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFIT3"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFIT3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"LY6E"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"LY6E"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"EPSTI1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"EPSTI1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFITM3"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFITM3"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFI27"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFI27"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"OAS1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"OAS1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"OASL"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"OASL"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MX1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"MX1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"HES4"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"HES4"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"OTOF"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"OTOF"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"XAF1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"XAF1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"OAS2"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"OAS2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SERPING1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"SERPING1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SPATS2L"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"SPATS2L"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MT2A"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"MT2A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"HERC6"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"HERC6"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFIT2"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFIT2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IRF7"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IRF7"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"EIF2AK2"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"EIF2AK2"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"SAMD9L"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"SAMD9L"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFI35"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFI35"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"PLSCR1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"PLSCR1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"ZBP1"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"ZBP1"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"DHX58"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"DHX58"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"IFI6"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"IFI6"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
""	"hipc_gene_dir_19047440"	"2008.12"	"hipc_gene_dir_3"	"peripheral blood mononuclear cell"	"MT1A"	"gene expression"	"up"	"none"	"7"	"Days"	"yellow fever virus 17D"	""	"YF-Vax; Stamaril"	""	"7d-0d"	"time of vaccination (first dose)"	"unknown"	"19047440"	"2008"	"Supplemental document"	""	"https://www.ncbi.nlm.nih.gov/pubmed/19047440"	""	""	""	""	"3"	"32"	"MT1A"	"VO_0000121"	"VO_0003139"	"hipc_gene_dir_19047440_32.txt"	"hipc_gene_dir_complete_19047440_32.txt"
